x y
1296.8632937928826 703.9400031143296
494.54372168202354 1205.7656218747825
988.0320936139373 194.950050600879
1527.3083081811078 308.641024619263
1097.4948437833202 1394.5964283748413
497.6748109989293 1202.3776219527713
1506.3460008330221 284.6008826874507
1290.9422078579423 692.3107381359202
1396.9243253551983 798.1322228668854
993.421761977903 190.9411900596183
1508.2343835173156 296.20703684130945
507.5130173881613 1220.4565550911725
98.27858701993256 1289.573686684652
705.4035266629385 594.6669117150068
104.43328547481437 1326.1372795063385
1007.075933520173 200.09721401865073
687.3595693575095 608.7010773572977
1384.4320586275048 812.3220432708001
503.57703374962193 1201.3658803800388
1397.1603511986302 813.7646289270036
1302.7112906858297 699.2413956753461
1001.6154569355131 185.5566759311536
1383.46164815701 800.0178734481008
93.08814465636529 1282.6627565592073
992.2902428192477 196.12921648097077
1387.5825616808784 802.4180686186191
1492.4685300231201 296.95881347903264
1321.246060101629 707.4391244159389
1096.7305169859633 1394.8617978345892
1308.3551698025617 691.3587747172437
1098.117651751971 1403.599323739493
694.7582537313448 606.9220947176606
498.1112413035878 1204.993427298048
995.4914621217937 201.15871601705322
1399.358740504086 809.1286395344745
107.0969042330664 1307.3981263128426
1095.4225303127728 1403.5143661889815
700.841531599108 609.4062107961014
1307.5984416508275 699.7112818200717
78.77691547659394 1314.3822237543638
1393.5581919409467 786.0881542955085
1510.5618072001641 298.8903535451255
706.7012451473961 599.4195198083129
1399.9826274289678 793.5559971547474
1332.8371353735085 695.5545177459938
699.8547504436898 603.4170192499383
505.74521455192746 1196.7031810073156
1416.9826005398934 808.5081340250226
1491.960507819874 299.323915921876
106.69824374196143 1298.4054622180458
1499.5986173772346 285.2458359304389
1100.5321788992328 1401.5425404072475
1478.929290166431 311.09480837737783
1100.9763802997145 1401.2866464532326
1097.6828775492352 1408.1920670450318
698.7678277873626 603.3243653541629
704.2839559348292 605.9096701027026
994.8139343204175 197.15375658084068
1503.1541661352562 313.5465453943775
1103.2204870449611 1388.6772963151989
1294.4906301507299 714.3179549336855
693.0935840536225 586.0895932345276
1408.6953621490736 808.8150826189932
1303.5915432059123 701.5204042487013
705.133967511127 602.9518668464126
1483.5664243076276 289.8820594250861
980.2835902097779 193.3956753745754
505.38692455434347 1192.6952064749123
91.01631295069024 1293.434053374248
84.246873236132 1296.9966376813315
90.05939346933687 1301.173719402096
1100.9377771311838 1384.1380692825214
497.2977568204019 1194.2927299442808
1001.485461468674 193.7001055356902
107.23310554314405 1289.6563743095032
1297.7083727915772 697.0083915980607
1001.5066975373592 206.36145204926828
510.9546559998289 1208.3183646510467
1114.5907153690755 1403.7017216588943
499.70151776282233 1211.2693137117942
